"comment_id","post_id","company_name","like_num","word_count","comment_count","unix_time","happy","angry","excited","sad","fear","bored"
"10155755417353949_10155784013913949","6806028948_10155755417353949","Southwest",3359,47,0,1501854193,0.114838271,0.281396212,0.117506055,0.197476133,0.156577675,0.132205654
"10155755417353949_10155786589603949","6806028948_10155755417353949","Southwest",3359,54,0,1501917976,0.053052993,0.541676471,0.086205796,0.194710819,0.087834473,0.036519448
"10155755417353949_10155786646478949","6806028948_10155755417353949","Southwest",3359,65,0,1501919846,0.035112432,0.250483503,0.038118111,0.159851324,0.114556187,0.401878443
"10155755417353949_10155794882463949","6806028948_10155755417353949","Southwest",3359,10,0,1502144422,0.367991106,0.04687919,0.088059899,0.292434134,0.173974998,0.030660672
"10155755417353949_10155822686033949","6806028948_10155755417353949","Southwest",3359,4,2,1502915232,0.183596032,0.096250312,0.382395119,0.082967518,0.193642975,0.061148044
"10155755417353949_10155823796718949","6806028948_10155755417353949","Southwest",3359,2,1,1502941564,0.282864161,0.175932872,0.221359706,0.149912459,0.123892805,0.046037997
"10155756178868949_10155784992948949","6806028948_10155756178868949","Southwest",429,51,0,1501878811,0.150100204,0.143566411,0.091251464,0.356829669,0.125592509,0.132659743
"10155756178868949_10155792912603949","6806028948_10155756178868949","Southwest",429,3,0,1502085135,0.484410438,0.14235061,0.138643378,0.093514967,0.078193446,0.06288716
"10155756178868949_10155829264823949","6806028948_10155756178868949","Southwest",429,12,0,1503100273,0.396422236,0.120458542,0.363907511,0.023419019,0.068026539,0.027766153
"10155759502828949_10155777288553949","6806028948_10155759502828949","Southwest",507,15,0,1501656154,0.212284487,0.078600857,0.326051926,0.086061426,0.241687878,0.055313426
"10155759502828949_10155806007128949","6806028948_10155759502828949","Southwest",507,1,0,1502453701,0.288923238,0.122365134,0.220567291,0.1369792,0.154401258,0.076763879
"10155759502828949_10155824577353949","6806028948_10155759502828949","Southwest",507,2,0,1502967248,0.450408511,0.038548064,0.301438696,0.072066275,0.119531382,0.018007072
"10155760723903949_10155790597503949","6806028948_10155760723903949","Southwest",202,11,0,1502031572,0.25338781,0.222124888,0.186736175,0.123599419,0.146564812,0.067586897
"10155763438248949_10155774185358949","6806028948_10155763438248949","Southwest",1723,38,1,1501564189,0.202511966,0.051091719,0.381895399,0.171090704,0.138169173,0.05524104
"10155763438248949_10155774220748949","6806028948_10155763438248949","Southwest",1723,6,0,1501565391,0.157314774,0.211960889,0.257086202,0.13794146,0.194460585,0.04123609
"10155763438248949_10155783612428949","6806028948_10155763438248949","Southwest",1723,44,0,1501838413,0.010287038,0.478153449,0.007824032,0.256479095,0.142630734,0.104625652
"10155763438248949_10155784963783949","6806028948_10155763438248949","Southwest",1723,111,0,1501878040,0.024054816,0.607522907,0.020227691,0.205564149,0.086237993,0.056392444
"10155763438248949_10155784977008949","6806028948_10155763438248949","Southwest",1723,11,0,1501878379,0.085459401,0.239745246,0.124513603,0.197492412,0.190813856,0.161975483
"10155763438248949_10155784992663949","6806028948_10155763438248949","Southwest",1723,51,0,1501878802,0.150100204,0.143566411,0.091251464,0.356829669,0.125592509,0.132659743
"10155764016638949_10155775523088949","6806028948_10155764016638949","Southwest",246,8,0,1501609912,0.196555857,0.228955331,0.22647301,0.084102983,0.207538204,0.056374613
"10155764016638949_10155776524928949","6806028948_10155764016638949","Southwest",246,8,2,1501635408,0.100469853,0.195615298,0.114912273,0.209466458,0.17546239,0.204073727
"10155764016638949_10155779104818949","6806028948_10155764016638949","Southwest",246,8,0,1501714827,0.048483265,0.066289078,0.114910375,0.226620494,0.502774937,0.040921851
"10155764016638949_10155784963218949","6806028948_10155764016638949","Southwest",246,111,0,1501878027,0.024054816,0.607522907,0.020227691,0.205564149,0.086237993,0.056392444
"10155764016638949_10155784992363949","6806028948_10155764016638949","Southwest",246,51,0,1501878796,0.150100204,0.143566411,0.091251464,0.356829669,0.125592509,0.132659743
"10155764016638949_10155845711873949","6806028948_10155764016638949","Southwest",246,47,0,1503578199,0.02218581,0.435162197,0.020862686,0.243470524,0.246337703,0.03198108
"10155765957513949_104915340216494","6806028948_10155765957513949","Southwest",3662,2,1,1501838804,0.415331939,0.104518065,0.253626419,0.107014693,0.08479252,0.034716364
"10155765957513949_105806500120548","6806028948_10155765957513949","Southwest",3662,10,0,1501577807,0.352595438,0.016368835,0.066388835,0.448358131,0.116288761,0
"10155765957513949_106736800017818","6806028948_10155765957513949","Southwest",3662,56,1,1501580365,0.249567532,0.064827696,0.355063451,0.12329085,0.161407955,0.045842516
"10155765957513949_107418019947512","6806028948_10155765957513949","Southwest",3662,2,0,1501609993,0.344318405,0.170984545,0.236098008,0.077394925,0.171204117,0
"10155765957513949_107633236618979","6806028948_10155765957513949","Southwest",3662,5,1,1502453640,0.091636063,0.10754321,0.199189774,0.144893642,0.389759057,0.066978254
"10155765957513949_107840363225751","6806028948_10155765957513949","Southwest",3662,1,0,1501648869,0.662296033,0.062656476,0.084266319,0.093074326,0.056365402,0.041341444
"10155765957513949_108273113183240","6806028948_10155765957513949","Southwest",3662,16,0,1501620166,0.416346094,0.024010637,0.201065563,0.037334445,0.312353005,0.008890255
"10155765957513949_108384176491035","6806028948_10155765957513949","Southwest",3662,14,0,1501613987,0.608511528,0.029960387,0.165027293,0.023358142,0.17314265,0
"10155765957513949_108514749817777","6806028948_10155765957513949","Southwest",3662,8,0,1501633599,0.129976731,0.104220689,0.126451542,0.405572298,0.221012005,0.012766735
"10155765957513949_109529486384932","6806028948_10155765957513949","Southwest",3662,47,0,1502052045,0.494248677,0.030628623,0.240159155,0.032632636,0.194712925,0.007617984
"10155765957513949_111986006096695","6806028948_10155765957513949","Southwest",3662,58,0,1501605081,0.058890418,0.134473393,0.071303215,0.38469958,0.319781274,0.030852119
"10155765957513949_1124793700955274","6806028948_10155765957513949","Southwest",3662,5,0,1501658781,0.24647362,0.082700162,0.484769927,0.049213516,0.106454592,0.030388183
"10155765957513949_113605152633070","6806028948_10155765957513949","Southwest",3662,1,1,1501832701,0.23569247,0.176164805,0.263802388,0.135645184,0.152980464,0.035714688
"10155765957513949_114352369221595","6806028948_10155765957513949","Southwest",3662,4,0,1501792346,0.551976159,0.015485677,0.096200335,0.149466346,0.174333636,0.012537846
"10155765957513949_117992718844124","6806028948_10155765957513949","Southwest",3662,4,0,1501644875,0.223773425,0.186606109,0.085505022,0.141193145,0.242112612,0.120809686
"10155765957513949_1204092216403157","6806028948_10155765957513949","Southwest",3662,3,0,1501560377,0.365362301,0.058176391,0.416557834,0.027296879,0.116863098,0.015743496
"10155765957513949_123497348271997","6806028948_10155765957513949","Southwest",3662,3,0,1501624143,0.424422338,0.05969057,0.137705235,0.174492421,0.154296525,0.049392911
"10155765957513949_124632378159146","6806028948_10155765957513949","Southwest",3662,9,0,1502000605,0.091894286,0.537450586,0.142633718,0.052753723,0.109235777,0.06603191
"10155765957513949_1256519494457630","6806028948_10155765957513949","Southwest",3662,1,0,1501647148,0.469023906,0.046209173,0.096631382,0.047436743,0.320815714,0.019883082
"10155765957513949_127345147882537","6806028948_10155765957513949","Southwest",3662,6,2,1501603763,0.225303206,0.169155195,0.288610534,0.101502497,0.148778697,0.066649872
"10155765957513949_1273644252757652","6806028948_10155765957513949","Southwest",3662,6,0,1501616540,0.328972069,0.019194899,0.103000247,0.334133244,0.214699541,0
"10155765957513949_1289989391129006","6806028948_10155765957513949","Southwest",3662,5,0,1501642038,0.350156182,0.037725564,0.094442851,0.252942497,0.250203467,0.01452944
"10155765957513949_130343870914459","6806028948_10155765957513949","Southwest",3662,4,0,1501568525,0.510511949,0.024541885,0.076686506,0.112654616,0.266845595,0.008759449
"10155765957513949_1379812592137405","6806028948_10155765957513949","Southwest",3662,23,0,1501717833,0.617443615,0.069988397,0.211723265,0.01698987,0.076432727,0.007422127
"10155765957513949_1386024931481613","6806028948_10155765957513949","Southwest",3662,14,1,1501614014,0.608511528,0.029960387,0.165027293,0.023358142,0.17314265,0
"10155765957513949_138847710039135","6806028948_10155765957513949","Southwest",3662,3,0,1501609538,0.690668755,0.053865186,0.162456052,0.010356349,0.063944289,0.018709368
"10155765957513949_139342063335747","6806028948_10155765957513949","Southwest",3662,5,0,1504146481,0.217091532,0.177091936,0.392423942,0.073216119,0.11042908,0.029747391
"10155765957513949_142093363044464","6806028948_10155765957513949","Southwest",3662,19,2,1502324155,0.053779574,0.585897495,0.055905045,0.17459142,0.109657449,0.020169017
"10155765957513949_142375939680557","6806028948_10155765957513949","Southwest",3662,2,0,1501665732,0.352830365,0.038059288,0.058731402,0.101090999,0.416272559,0.033015388
"10155765957513949_145912439325688","6806028948_10155765957513949","Southwest",3662,57,5,1501600649,0.073142126,0.311629326,0.092178768,0.293077281,0.134513908,0.095458592
"10155765957513949_1478894865522812","6806028948_10155765957513949","Southwest",3662,38,0,1501643063,0.161818708,0.011217543,0.046332163,0.680677434,0.094078617,0.005875536
"10155765957513949_148798479031878","6806028948_10155765957513949","Southwest",3662,9,1,1501579159,0.275350901,0.169226018,0.28340715,0.092889847,0.179126083,0
"10155765957513949_161687494380737","6806028948_10155765957513949","Southwest",3662,50,1,1501721557,0.653440479,0.020253006,0.14590001,0.080201143,0.100205362,0
"10155765957513949_1732952423665547","6806028948_10155765957513949","Southwest",3662,4,0,1501602101,0.441774961,0.028503724,0.099024611,0.1649933,0.251706828,0.013996574
"10155765957513949_1742631792701312","6806028948_10155765957513949","Southwest",3662,9,0,1501600949,0.271783267,0.058172212,0.286026205,0.114772925,0.192985487,0.076259904
"10155765957513949_1774634439501153","6806028948_10155765957513949","Southwest",3662,51,0,1501878788,0.150100204,0.143566411,0.091251464,0.356829669,0.125592509,0.132659743
"10155765957513949_1778382122453250","6806028948_10155765957513949","Southwest",3662,3,0,1501689703,0.245751451,0.080373779,0.510148548,0.039612679,0.083236166,0.040877376
"10155765957513949_1789157121101268","6806028948_10155765957513949","Southwest",3662,2,0,1501693505,0.498715083,0.036778007,0.144149298,0.09044108,0.192200796,0.037715736
"10155765957513949_1793343317360432","6806028948_10155765957513949","Southwest",3662,12,0,1503650851,0.165474217,0.53832095,0.157687567,0.046990184,0.091527083,0
"10155765957513949_1816152011758707","6806028948_10155765957513949","Southwest",3662,11,1,1501634952,0.059291559,0.10941393,0.071133305,0.510100083,0.218175226,0.031885896
"10155765957513949_1857821954535819","6806028948_10155765957513949","Southwest",3662,2,1,1501702577,0.322238408,0.080702437,0.354728946,0.071477979,0.144882455,0.025969774
"10155765957513949_1867583270227103","6806028948_10155765957513949","Southwest",3662,20,3,1501686104,0.26580975,0.057140193,0.333178048,0.049777466,0.273723793,0.020370751
"10155765957513949_1881364875448850","6806028948_10155765957513949","Southwest",3662,1,0,1501630961,0.44215902,0.024487054,0.074321714,0.064066042,0.375522989,0.019443181
"10155765957513949_1892610484396390","6806028948_10155765957513949","Southwest",3662,1,0,1501647916,0.232790794,0.174072546,0.204445364,0.140367281,0.137412946,0.11091107
"10155765957513949_1927951980797790","6806028948_10155765957513949","Southwest",3662,25,0,1501610713,0.523808868,0.047679245,0.28231943,0.029128005,0.103185628,0.013878823
"10155765957513949_1927953707464284","6806028948_10155765957513949","Southwest",3662,9,2,1501611098,0.08200758,0.770358818,0.04734677,0.046948578,0.053338254,0
"10155765957513949_1927955234130798","6806028948_10155765957513949","Southwest",3662,8,0,1501611436,0.598566683,0.013928128,0.111877849,0.120691055,0.154936285,0
"10155765957513949_1927955770797411","6806028948_10155765957513949","Southwest",3662,1,0,1501611567,0.254730515,0.131606901,0.418568725,0.050486248,0.119402379,0.025205232
"10155765957513949_1929042887381667","6806028948_10155765957513949","Southwest",3662,2,1,1501718894,0.326933121,0.131841231,0.182242607,0.130110385,0.142339186,0.086533471
"10155765957513949_1941120369504499","6806028948_10155765957513949","Southwest",3662,4,0,1501629120,0.654323949,0.041501852,0.121703435,0.067734109,0.082880088,0.031856567
"10155765957513949_1950928835187737","6806028948_10155765957513949","Southwest",3662,11,0,1501640995,0.238846371,0.101107307,0.282012796,0.075886674,0.266195389,0.035951462
"10155765957513949_196108200926113","6806028948_10155765957513949","Southwest",3662,5,1,1501654951,0.379809364,0.118168749,0.294183807,0.099567742,0.108270338,0
"10155765957513949_1964076210542978","6806028948_10155765957513949","Southwest",3662,27,1,1501641576,0.491534945,0.035075255,0.302833736,0.034708233,0.135847831,0
"10155765957513949_1998337807063006","6806028948_10155765957513949","Southwest",3662,52,1,1501578054,0.370089959,0.095638427,0.288044131,0.07275697,0.173470513,0
"10155765957513949_260602674456983","6806028948_10155765957513949","Southwest",3662,2,1,1501882158,0.20726507,0.222832516,0.244221384,0.153331443,0.172349588,0
"10155765957513949_264254984069377","6806028948_10155765957513949","Southwest",3662,13,0,1501615969,0.231564309,0.16079068,0.249583093,0.155877303,0.148270724,0.05391389
"10155765957513949_268431780308226","6806028948_10155765957513949","Southwest",3662,3,0,1501562660,0.495664991,0.041857585,0.293244773,0.02698815,0.127654563,0.014589938
"10155765957513949_280429722432965","6806028948_10155765957513949","Southwest",3662,3,1,1501642727,0.535076543,0.027651717,0.116565208,0.107840571,0.21286596,0
"10155765957513949_314868848974880","6806028948_10155765957513949","Southwest",3662,10,0,1501654019,0.011178441,0.147594836,0.019119427,0.30590722,0.437129048,0.079071027
"10155765957513949_329515537472092","6806028948_10155765957513949","Southwest",3662,2,0,1501565082,0.257317547,0.08414013,0.058039856,0.24857645,0.304458408,0.047467609
"10155765957513949_330785167333818","6806028948_10155765957513949","Southwest",3662,13,0,1501566483,0.314313592,0.075950935,0.13045241,0.220786043,0.2248257,0.033671322
"10155765957513949_339431423137516","6806028948_10155765957513949","Southwest",3662,28,1,1501577626,0.141498011,0.240160375,0.112965017,0.176175209,0.185699585,0.143501801
"10155765957513949_373829763020404","6806028948_10155765957513949","Southwest",3662,111,0,1501878017,0.024054816,0.607522907,0.020227691,0.205564149,0.086237993,0.056392444
"10155765957513949_451905891869445","6806028948_10155765957513949","Southwest",3662,7,0,1501565374,0.094454483,0.168647776,0.162533559,0.232238752,0.29762979,0.044495639
"10155765957513949_454898064881286","6806028948_10155765957513949","Southwest",3662,4,0,1501637469,0.397117162,0.044968774,0.397189673,0.039732287,0.090844448,0.030147657
"10155765957513949_483039728713767","6806028948_10155765957513949","Southwest",3662,20,0,1501606486,0.506007738,0.061710373,0.311336072,0.013674951,0.107270866,0
"10155765957513949_507739949558828","6806028948_10155765957513949","Southwest",3662,2,0,1501576695,0.458579799,0.099491351,0.13717287,0.057270432,0.20700469,0.040480858
"10155765957513949_521315408211754","6806028948_10155765957513949","Southwest",3662,4,0,1501602506,0.622130099,0.036646948,0.181727007,0.021046399,0.131197698,0.007251848
"10155765957513949_562784723845146","6806028948_10155765957513949","Southwest",3662,2,0,1501702087,0.450717109,0.054303405,0.248727194,0.109750307,0.118159533,0.018342452
"10155765957513949_800804840098361","6806028948_10155765957513949","Southwest",3662,6,0,1501632303,0.289433592,0.10413627,0.454156397,0.030255855,0.111816924,0.010200962
"10155765957513949_811381239023403","6806028948_10155765957513949","Southwest",3662,11,0,1501623051,0.319537412,0.134996179,0.210649151,0.173615147,0.127622367,0.033579743
"10155765957513949_814853312013042","6806028948_10155765957513949","Southwest",3662,12,0,1501582475,0.227632593,0.076736454,0.243143369,0.139765351,0.312722233,0
"10155765957513949_886760821462541","6806028948_10155765957513949","Southwest",3662,8,0,1501664410,0.251411793,0.129056795,0.197835158,0.119349478,0.24757207,0.054774706
"10155765957513949_889945974492117","6806028948_10155765957513949","Southwest",3662,2,1,1501653411,0.316647771,0.097746727,0.344091468,0.120778244,0.12073579,0
"10155765957513949_908515079286701","6806028948_10155765957513949","Southwest",3662,53,0,1501658898,0.57077955,0.046101067,0.221808151,0.050001078,0.0901192,0.021190953
"10155765957513949_926066507531780","6806028948_10155765957513949","Southwest",3662,9,1,1501696567,0.549487706,0.038493077,0.130658119,0.057522106,0.223838992,0
"10155765957513949_992913130850377","6806028948_10155765957513949","Southwest",3662,2,0,1501566605,0.42661646,0.035308107,0.105952078,0.154804213,0.259486724,0.017832419
"10155769871908949_10155776515048949","6806028948_10155769871908949","Southwest",958,34,2,1501635115,0.071885734,0.500470479,0.052941957,0.138511383,0.118077244,0.118113203
"10155769871908949_10155777285758949","6806028948_10155769871908949","Southwest",958,59,0,1501656032,0.260698586,0.079074751,0.291321641,0.179908686,0.15005756,0.038938777
"10155769871908949_10155783003438949","6806028948_10155769871908949","Southwest",958,12,0,1501819000,0.434557968,0.047653442,0.334681283,0.07582465,0.078313896,0.028968761
"10155769871908949_10155784962228949","6806028948_10155769871908949","Southwest",958,111,0,1501877994,0.024054816,0.607522907,0.020227691,0.205564149,0.086237993,0.056392444
"10155769871908949_10155784991558949","6806028948_10155769871908949","Southwest",958,51,0,1501878775,0.150100204,0.143566411,0.091251464,0.356829669,0.125592509,0.132659743
"10155769871908949_10155786111518949","6806028948_10155769871908949","Southwest",958,68,0,1501904869,0.018180685,0.692333828,0.016596702,0.14617387,0.076690772,0.050024143
"10155772919778949_10155774074853949","6806028948_10155772919778949","Southwest",283,3,1,1501560689,0.407492635,0.117800298,0.252320067,0.092534213,0.129852788,0
"10155772919778949_10155774194103949","6806028948_10155772919778949","Southwest",283,7,0,1501564501,0.296332437,0.134481507,0.256208538,0.080116049,0.150954794,0.081906675
"10155772919778949_10155774205508949","6806028948_10155772919778949","Southwest",283,11,4,1501564889,0.441506829,0.030871021,0.288265721,0.054193724,0.169369477,0.015793227
"10155772919778949_10155774251313949","6806028948_10155772919778949","Southwest",283,12,0,1501566359,0.566722268,0.151093319,0.171706932,0.030751263,0.060457326,0.019268893
"10155772919778949_10155774272728949","6806028948_10155772919778949","Southwest",283,21,1,1501567076,0.683295474,0.011604427,0.134180907,0.026773087,0.144146104,0
"10155772919778949_10155774381608949","6806028948_10155772919778949","Southwest",283,30,1,1501570834,0.289859975,0.069813837,0.258832293,0.110262812,0.211984284,0.059246798
"10155772919778949_10155774399733949","6806028948_10155772919778949","Southwest",283,13,0,1501571586,0.261853277,0.069303066,0.319454667,0.079238144,0.224366868,0.045783978
"10155772919778949_10155774492943949","6806028948_10155772919778949","Southwest",283,12,0,1501575120,0.451662213,0.152202325,0.219151694,0.066699304,0.110284463,0
"10155772919778949_10155774749353949","6806028948_10155772919778949","Southwest",283,5,1,1501583495,0.368301403,0.133397844,0.227238674,0.060941157,0.127463932,0.082656991
"10155772919778949_10155775858168949","6806028948_10155772919778949","Southwest",283,96,1,1501618119,0.097708148,0.332579504,0.081766885,0.206648229,0.193724585,0.08757265
"10155772919778949_10155776037248949","6806028948_10155772919778949","Southwest",283,14,0,1501622759,0.480079939,0.058235746,0.356105273,0.02394635,0.069796077,0.011836614
"10155772919778949_10155784961738949","6806028948_10155772919778949","Southwest",283,111,0,1501877982,0.024054816,0.607522907,0.020227691,0.205564149,0.086237993,0.056392444
"10155772919778949_10155786111363949","6806028948_10155772919778949","Southwest",283,68,0,1501904863,0.018180685,0.692333828,0.016596702,0.14617387,0.076690772,0.050024143
"10155772919778949_10155795103518949","6806028948_10155772919778949","Southwest",283,36,0,1502149998,0.039486233,0.455366063,0.035730385,0.331886735,0.12788874,0.009641844
"10155776484273949_10155776488553949","6806028948_10155776484273949","Southwest",2167,20,0,1501634387,0.302169815,0.130125831,0.251749692,0.110493175,0.205461486,0
"10155776484273949_10155776491328949","6806028948_10155776484273949","Southwest",2167,3,0,1501634462,0.080761352,0.171329426,0.266772694,0.118095881,0.151272333,0.211768314
"10155776484273949_10155776493798949","6806028948_10155776484273949","Southwest",2167,10,3,1501634529,0.119786843,0.111906577,0.133489308,0.229654251,0.375601534,0.029561487
"10155776484273949_10155776494363949","6806028948_10155776484273949","Southwest",2167,2,0,1501634542,0.500763847,0.05893902,0.249311529,0.015570855,0.147308222,0.028106527
"10155776484273949_10155776507683949","6806028948_10155776484273949","Southwest",2167,3,0,1501634872,0.220520603,0.095643527,0.586970975,0.008122862,0.064567473,0.02417456
"10155776484273949_10155776509043949","6806028948_10155776484273949","Southwest",2167,9,0,1501634917,0.315212499,0.123562412,0.337639959,0.061282827,0.117720839,0.044581464
"10155776484273949_10155776514278949","6806028948_10155776484273949","Southwest",2167,5,2,1501635087,0.400680902,0.051679594,0.431304379,0.025458517,0.083243165,0.007633443
"10155776484273949_10155776520828949","6806028948_10155776484273949","Southwest",2167,7,0,1501635308,0.537659594,0.046277964,0.254767603,0.006170178,0.104640402,0.050484259
"10155776484273949_10155776523933949","6806028948_10155776484273949","Southwest",2167,20,0,1501635388,0.176603414,0.132376542,0.162880587,0.150476887,0.351016387,0.026646183
"10155776484273949_10155776527603949","6806028948_10155776484273949","Southwest",2167,26,3,1501635477,0.095936077,0.144524111,0.145684713,0.245271903,0.298885806,0.06969739
"10155776484273949_10155776552338949","6806028948_10155776484273949","Southwest",2167,28,0,1501636022,0.314019177,0.099177718,0.388174577,0.088941849,0.086593683,0.023092996
"10155776484273949_10155776570483949","6806028948_10155776484273949","Southwest",2167,6,0,1501636539,0.207066126,0.116047232,0.272504827,0.208264017,0.151317477,0.044800322
