"comment_id","post_id","company_name","like_num","word_count","comment_count","unix_time","happy","angry","excited","sad","fear","bored"
"1437352879635583_1442821099088761","199504650087085_1437352879635583","United",2907,2,1,1501622342,0.342765014,0.145900231,0.210230807,0.160415601,0.140688347,0
"1437352879635583_1443007229070148","199504650087085_1437352879635583","United",2907,2,3,1501638520,0.21548199,0.192633068,0.220288669,0.145139554,0.145168322,0.081288397
"1437352879635583_1443008535736684","199504650087085_1437352879635583","United",2907,9,1,1501638656,0.363654476,0.026709018,0.256584591,0.067237044,0.285814872,0
"1437352879635583_1443014359069435","199504650087085_1437352879635583","United",2907,18,1,1501639444,0.030318682,0.143101502,0.024523019,0.537113659,0.242852357,0.022090781
"1437352879635583_1443061735731364","199504650087085_1437352879635583","United",2907,2,1,1501644975,0.403925185,0.042118268,0.322928934,0.02033103,0.202080644,0.008615939
"1437352879635583_1443062169064654","199504650087085_1437352879635583","United",2907,16,0,1501645020,0.053515193,0.240448877,0.073207066,0.274466229,0.288271469,0.070091167
"1437352879635583_1443525055685032","199504650087085_1437352879635583","United",2907,2,0,1501692332,0.428717604,0.053710945,0.270893287,0.095486813,0.104325492,0.046865858
"1437352879635583_1443556102348594","199504650087085_1437352879635583","United",2907,2,2,1501694463,0.419247228,0.110376469,0.215086098,0.120051946,0.102342354,0.032895905
"1437352879635583_1443641752340029","199504650087085_1437352879635583","United",2907,14,0,1501701596,0.216906412,0.231740246,0.184349865,0.095823509,0.143364997,0.127814971
"1437352879635583_1443646429006228","199504650087085_1437352879635583","United",2907,5,0,1501702031,0.386984456,0.121020503,0.397315277,0.017268225,0.06764964,0.0097619
"1437352879635583_1443660192338185","199504650087085_1437352879635583","United",2907,1,0,1501703241,0.1671167,0.202646323,0.204837531,0.235566563,0.126830335,0.063002548
"1437352879635583_1443755815661956","199504650087085_1437352879635583","United",2907,10,0,1501711728,0.167064737,0.237147046,0.212079372,0.0409946,0.107696147,0.235018098
"1437352879635583_1443793708991500","199504650087085_1437352879635583","United",2907,2,0,1501715308,0.305554752,0.105552181,0.314563733,0.104665384,0.11864336,0.05102059
"1437352879635583_1443810148989856","199504650087085_1437352879635583","United",2907,2,1,1501716904,0.317295903,0.119118467,0.145107545,0.293502688,0.124975397,0
"1437352879635583_1443879035649634","199504650087085_1437352879635583","United",2907,8,3,1501723390,0.347264804,0.040787993,0.345949906,0.013811798,0.233133781,0.019051718
"1437352879635583_1443884905649047","199504650087085_1437352879635583","United",2907,9,0,1501723982,0.187697444,0.13722428,0.082745832,0.279497373,0.254205993,0.058629079
"1437352879635583_1443916208979250","199504650087085_1437352879635583","United",2907,54,0,1501727455,0.014518948,0.821262897,0.021526023,0.084748394,0.041167023,0.016776714
"1437352879635583_1443957565641781","199504650087085_1437352879635583","United",2907,2,0,1501732375,0.438250266,0.051577167,0.231663656,0.026546833,0.232430873,0.019531205
"1437352879635583_1443961408974730","199504650087085_1437352879635583","United",2907,5,0,1501732794,0.364472399,0.091804293,0.25738124,0.094330058,0.151473741,0.040538269
"1437352879635583_1443971645640373","199504650087085_1437352879635583","United",2907,2,0,1501733998,0.110167793,0.125265889,0.087489487,0.250418301,0.302986232,0.123672299
"1437352879635583_1443973778973493","199504650087085_1437352879635583","United",2907,5,0,1501734255,0.126708053,0.171078129,0.170925553,0.236861465,0.182534684,0.111892115
"1437352879635583_1443981792306025","199504650087085_1437352879635583","United",2907,19,0,1501735149,0.027926505,0.260041678,0.045406247,0.34292649,0.186406926,0.137292154
"1437352879635583_1443989845638553","199504650087085_1437352879635583","United",2907,4,1,1501736065,0.262011822,0.130880202,0.210607037,0.103240475,0.187188556,0.106071908
"1437352879635583_1444092848961586","199504650087085_1437352879635583","United",2907,8,0,1501745962,0.38831389,0.057807877,0.121275345,0.285268668,0.147334219,0
"1437352879635583_1444155755621962","199504650087085_1437352879635583","United",2907,3,3,1501752597,0.141677279,0.160780783,0.108513061,0.248224843,0.203645764,0.137158271
"1437352879635583_1444244745613063","199504650087085_1437352879635583","United",2907,26,0,1501762639,0.196482213,0.245343971,0.261389346,0.105834892,0.139109228,0.05184035
"1437352879635583_1444471362257068","199504650087085_1437352879635583","United",2907,13,0,1501783781,0.240001102,0.029156775,0.214938897,0.134500169,0.352620529,0.028782529
"1437352879635583_1444587732245431","199504650087085_1437352879635583","United",2907,4,1,1501792936,0.459306076,0.052045763,0.375210243,0.051915762,0.048577448,0.012944709
"1437352879635583_1444624538908417","199504650087085_1437352879635583","United",2907,5,1,1501796061,0.367442608,0.08778335,0.272622781,0.089374046,0.113004582,0.069772632
"1437352879635583_1444663638904507","199504650087085_1437352879635583","United",2907,2,1,1501799713,0.383833636,0.071852618,0.161997989,0.218040503,0.123129144,0.041146109
"1437352879635583_1444738472230357","199504650087085_1437352879635583","United",2907,3,1,1501806149,0.181295373,0.053280204,0.090039154,0.057389912,0.617995357,0
"1437352879635583_1444776355559902","199504650087085_1437352879635583","United",2907,1,0,1501809962,0.207553529,0.050024495,0.352135234,0.067124685,0.134305548,0.188856508
"1437352879635583_1444784972225707","199504650087085_1437352879635583","United",2907,3,0,1501810999,0.279802097,0.136415425,0.207159578,0.117312391,0.163963813,0.095346696
"1437352879635583_1444813408889530","199504650087085_1437352879635583","United",2907,3,0,1501813800,0.285399733,0.151488903,0.21401942,0.091926578,0.21096896,0.046196406
"1437352879635583_1444843612219843","199504650087085_1437352879635583","United",2907,5,1,1501817100,0.212214096,0.129174987,0.536793482,0.029371939,0.071562134,0.020883361
"1437352879635583_1444863102217894","199504650087085_1437352879635583","United",2907,8,0,1501819382,0.066471396,0.231998546,0.050663649,0.244071766,0.230756084,0.176038559
"1437352879635583_1444882692215935","199504650087085_1437352879635583","United",2907,7,2,1501821574,0.324411041,0.072270689,0.169651199,0.120265747,0.281301094,0.032100229
"1437352879635583_1444893795548158","199504650087085_1437352879635583","United",2907,9,0,1501822448,0.309481653,0.089479862,0.341886686,0.014062867,0.200005013,0.045083918
"1437352879635583_1444894932214711","199504650087085_1437352879635583","United",2907,3,0,1501822583,0.198868361,0.10490501,0.19035154,0.251391554,0.156252078,0.098231457
"1437352879635583_1444900525547485","199504650087085_1437352879635583","United",2907,7,0,1501823256,0.065318007,0.475766811,0.040592397,0.203136952,0.125320986,0.089864846
"1437352879635583_1444990125538525","199504650087085_1437352879635583","United",2907,5,0,1501831634,0.099957062,0.3877301,0.157881307,0.098811359,0.11782914,0.137791033
"1437352879635583_1445045785532959","199504650087085_1437352879635583","United",2907,1,0,1501834332,0.318550748,0.122405999,0.367078019,0.032122917,0.124144239,0.035698079
"1437352879635583_1445083978862473","199504650087085_1437352879635583","United",2907,30,0,1501838516,0.228609774,0.13189078,0.205265202,0.140744351,0.247227568,0.046262324
"1437352879635583_1445084372195767","199504650087085_1437352879635583","United",2907,3,0,1501838562,0.368977781,0.113608253,0.361025621,0.03157843,0.124809915,0
"1437352879635583_1445116472192557","199504650087085_1437352879635583","United",2907,7,1,1501842155,0.087092361,0.054428758,0.03432493,0.654002467,0.136487392,0.033664092
"1437352879635583_1445125328858338","199504650087085_1437352879635583","United",2907,15,0,1501843235,0.061441603,0.217851382,0.059811078,0.377434138,0.260969691,0.022492108
"1437352879635583_1445379295499608","199504650087085_1437352879635583","United",2907,23,0,1501868997,0.146058115,0.08681055,0.112910328,0.256787609,0.319210161,0.078223238
"1437352879635583_1445438075493730","199504650087085_1437352879635583","United",2907,1,0,1501874190,0.279911747,0.095201204,0.400360204,0.043275491,0.107222501,0.074028853
"1437352879635583_1445477668823104","199504650087085_1437352879635583","United",2907,2,0,1501877769,0.291512782,0.098558625,0.357372515,0.093878312,0.134961377,0.02371639
"1437352879635583_1445493878821483","199504650087085_1437352879635583","United",2907,3,0,1501879042,0.307094786,0.060852245,0.313377399,0.073996888,0.213089267,0.031589415
"1437352879635583_1445494295488108","199504650087085_1437352879635583","United",2907,4,1,1501879061,0.480729278,0.059910372,0.20203351,0.130772129,0.126554711,0
"1437352879635583_1445719318798939","199504650087085_1437352879635583","United",2907,1,0,1501892515,0.315639422,0.131952214,0.279396839,0.104815164,0.111624941,0.056571419
"1437352879635583_1445762468794624","199504650087085_1437352879635583","United",2907,8,0,1501896744,0.009272434,0.569702896,0.018401293,0.143511693,0.103745294,0.15536639
"1437352879635583_1445863602117844","199504650087085_1437352879635583","United",2907,6,0,1501907388,0.225841854,0.093847252,0.369611663,0.075915789,0.154280491,0.080502952
"1437352879635583_1445884615449076","199504650087085_1437352879635583","United",2907,1,0,1501909179,0.293345951,0.136734682,0.235164692,0.079418175,0.142721991,0.112614509
"1437352879635583_1445972805440257","199504650087085_1437352879635583","United",2907,7,0,1501918357,0.33731416,0.10202891,0.240440962,0.045812214,0.211398904,0.063004851
"1437352879635583_1446510035386534","199504650087085_1437352879635583","United",2907,79,0,1501966550,0.178288315,0.136855795,0.146855793,0.359272753,0.143686394,0.03504095
"1437352879635583_1446939482010256","199504650087085_1437352879635583","United",2907,2,0,1502005548,0.316768438,0.068180112,0.358853944,0.086435207,0.128949272,0.040813028
"1437352879635583_1447357658635105","199504650087085_1437352879635583","United",2907,3,0,1502043927,0.366750434,0.157230258,0.253598615,0.110436402,0.111984291,0
"1437352879635583_1447379361966268","199504650087085_1437352879635583","United",2907,1,0,1502045595,0.266805394,0.038198799,0.522924126,0.062076499,0.067761288,0.042233895
"1437352879635583_1447500471954157","199504650087085_1437352879635583","United",2907,22,0,1502053486,0.165700181,0.320245977,0.145782061,0.18831511,0.146476107,0.033480562
"1437352879635583_1447624751941729","199504650087085_1437352879635583","United",2907,2,1,1502064153,0.328063695,0.148372838,0.212602498,0.115346903,0.134073894,0.061540172
"1437352879635583_1447651065272431","199504650087085_1437352879635583","United",2907,7,1,1502066190,0.124972608,0.258774417,0.133071536,0.232842864,0.146287141,0.104051434
"1437352879635583_1447666171937587","199504650087085_1437352879635583","United",2907,3,0,1502067767,0.323589806,0.08339453,0.328209736,0.058669515,0.135646178,0.070490235
"1437352879635583_1447768315260706","199504650087085_1437352879635583","United",2907,4,5,1502076719,0.273201852,0.04549021,0.471825745,0.022642508,0.186839684,0
"1437352879635583_1447920975245440","199504650087085_1437352879635583","United",2907,7,0,1502088874,0.494265266,0.135265208,0.245266421,0.026698208,0.081663017,0.01684188
"1437352879635583_1448277385209799","199504650087085_1437352879635583","United",2907,12,1,1502126477,0.141659535,0.142387421,0.503672339,0.034669616,0.111956121,0.065654967
"1437352879635583_1448290781875126","199504650087085_1437352879635583","United",2907,8,0,1502127371,0.418547898,0.029155676,0.197086941,0.065143627,0.290065858,0
"1437352879635583_1448407121863492","199504650087085_1437352879635583","United",2907,14,0,1502136208,0.197357588,0.046671353,0.234117279,0.089600071,0.360635864,0.071617845
"1437352879635583_1448409041863300","199504650087085_1437352879635583","United",2907,3,0,1502136366,0.368357637,0.041965039,0.241536115,0.018060238,0.288891276,0.041189696
"1437352879635583_1448511165186421","199504650087085_1437352879635583","United",2907,2,0,1502145370,0.232790794,0.174072546,0.204445364,0.140367281,0.137412946,0.11091107
"1437352879635583_1448627415174796","199504650087085_1437352879635583","United",2907,6,0,1502156852,0.466583049,0.068413599,0.253143716,0.045085337,0.131719931,0.035054368
"1437352879635583_1448750871829117","199504650087085_1437352879635583","United",2907,3,0,1502168663,0.167765057,0.304163102,0.16486054,0.113581216,0.16938255,0.080247536
"1437352879635583_1448963065141231","199504650087085_1437352879635583","United",2907,7,0,1502187532,0.306380762,0.047608354,0.107260959,0.397232943,0.141516982,0
"1437352879635583_1448974768473394","199504650087085_1437352879635583","United",2907,6,0,1502188790,0.019530566,0.42148556,0.038399553,0.347415709,0.141864659,0.031303953
"1437352879635583_1449394488431422","199504650087085_1437352879635583","United",2907,18,1,1502227831,0.1635421,0.090854638,0.07056027,0.381036164,0.257957625,0.036049204
"1437352879635583_1449497568421114","199504650087085_1437352879635583","United",2907,15,0,1502237455,0.051999661,0.117584657,0.039810232,0.452084612,0.22396738,0.114553459
"1437352879635583_1449514225086115","199504650087085_1437352879635583","United",2907,2,0,1502238666,0.412869826,0.051412721,0.309156258,0.021354703,0.19554578,0.009660711
"1437352879635583_1449594871744717","199504650087085_1437352879635583","United",2907,7,2,1502247251,0.254878899,0.09624913,0.199937751,0.092545498,0.328918417,0.027470306
"1437352879635583_1449672841736920","199504650087085_1437352879635583","United",2907,2,1,1502253757,0.436684685,0.054871424,0.262626177,0.097445895,0.108196593,0.040175225
"1437352879635583_1449707315066806","199504650087085_1437352879635583","United",2907,2,0,1502257345,0.324796308,0.138538108,0.222732529,0.193826249,0.120106806,0
"1437352879635583_1449727471731457","199504650087085_1437352879635583","United",2907,2,0,1502259327,0.328435508,0.129021689,0.27569722,0.109342714,0.118671756,0.038831112
"1437352879635583_1449737668397104","199504650087085_1437352879635583","United",2907,2,0,1502260436,0.205261779,0.053282741,0.276685692,0.053762137,0.342420358,0.068587293
"1437352879635583_1449738138397057","199504650087085_1437352879635583","United",2907,10,1,1502260485,0.192849327,0.072926437,0.268441596,0.167087871,0.26027116,0.038423609
"1437352879635583_1449768128394058","199504650087085_1437352879635583","United",2907,10,0,1502263537,0.071515649,0.263635526,0.124436941,0.138162823,0.219508828,0.182740234
"1437352879635583_1449778578393013","199504650087085_1437352879635583","United",2907,2,0,1502264871,0.538634326,0.048529577,0.217452008,0.092473727,0.082791129,0.020119233
"1437352879635583_1450009015036636","199504650087085_1437352879635583","United",2907,5,3,1502291106,0.027246065,0.285756718,0.029488084,0.267589524,0.250101342,0.139818267
"1437352879635583_1450236718347199","199504650087085_1437352879635583","United",2907,8,3,1502309046,0.067217999,0.392834852,0.133405794,0.076902304,0.082661435,0.246977615
"1437352879635583_1450286511675553","199504650087085_1437352879635583","United",2907,3,0,1502312961,0.380270848,0.119277752,0.205113727,0.112181861,0.132806843,0.050348968
"1437352879635583_1450412341662970","199504650087085_1437352879635583","United",2907,2,3,1502322159,0.291055306,0.107428473,0.288511629,0.106928161,0.164216604,0.041859828
"1437352879635583_1450684891635715","199504650087085_1437352879635583","United",2907,7,1,1502350218,0.254076015,0.101577411,0.163486077,0.158042846,0.274589528,0.048228123
"1437352879635583_1450888618282009","199504650087085_1437352879635583","United",2907,6,2,1502375566,0.132424444,0.154897417,0.190875639,0.175415022,0.270110839,0.07627664
"1437352879635583_1450983448272526","199504650087085_1437352879635583","United",2907,2,1,1502384776,0.22888591,0.190548472,0.191276334,0.132433164,0.190896909,0.065959211
"1437352879635583_1451067121597492","199504650087085_1437352879635583","United",2907,7,1,1502391290,0.222324061,0.142149985,0.195388337,0.111221868,0.13892782,0.189987929
"1437352879635583_1451339921570212","199504650087085_1437352879635583","United",2907,5,0,1502413746,0.185475836,0.149555517,0.159120994,0.169363496,0.24403648,0.092447676
"1437352879635583_1451552981548906","199504650087085_1437352879635583","United",2907,2,0,1502435838,0.126952261,0.142725116,0.605441411,0.016605045,0.055803047,0.052473119
"1437352879635583_1451562058214665","199504650087085_1437352879635583","United",2907,4,0,1502436872,0.372215067,0.051576961,0.318277941,0.05286654,0.205063491,0
"1437352879635583_1451645191539685","199504650087085_1437352879635583","United",2907,2,0,1502446201,0.232790794,0.174072546,0.204445364,0.140367281,0.137412946,0.11091107
"1437352879635583_1451673111536893","199504650087085_1437352879635583","United",2907,7,1,1502449850,0.380323419,0.141213684,0.290219156,0.068545797,0.119697943,0
"1437352879635583_1451863898184481","199504650087085_1437352879635583","United",2907,8,0,1502470191,0.384613614,0.021119661,0.361487024,0.012672261,0.213512493,0.006594947
"1437352879635583_1451963738174497","199504650087085_1437352879635583","United",2907,2,0,1502476975,0.347454948,0.099451792,0.308826021,0.07857843,0.134245088,0.03144372
"1437352879635583_1452065308164340","199504650087085_1437352879635583","United",2907,7,0,1502484701,0.249733415,0.09859668,0.337344576,0.124725742,0.142160271,0.047439316
"1437352879635583_1462114340492770","199504650087085_1437352879635583","United",2907,2,0,1503464558,0.052611768,0.182044491,0.039785733,0.275952915,0.109132007,0.340473087
"1438305622873642_1444127692291435","199504650087085_1438305622873642","United",1189,19,0,1501749552,0.128678795,0.116517601,0.194467434,0.109231522,0.416047691,0.035056956
"1438305622873642_1444730082231196","199504650087085_1438305622873642","United",1189,18,0,1501805456,0.017829859,0.679781127,0.031214203,0.156559511,0.091835882,0.022779418
"1438305622873642_1444732615564276","199504650087085_1438305622873642","United",1189,54,0,1501805641,0.132872676,0.333951495,0.224368201,0.156117439,0.152690188,0
"1438305622873642_1446509958719875","199504650087085_1438305622873642","United",1189,79,0,1501966540,0.178288315,0.136855795,0.146855793,0.359272753,0.143686394,0.03504095
"1440149446022593_1442592112444993","199504650087085_1440149446022593","United",2016,3,0,1501603247,0.44322263,0.078224395,0.113828995,0.207131186,0.099536412,0.058056382
"1440149446022593_1442652609105610","199504650087085_1440149446022593","United",2016,26,0,1501608729,0.165710319,0.020436425,0.081858919,0.607314932,0.124679405,0
"1440149446022593_1442688312435373","199504650087085_1440149446022593","United",2016,2,0,1501611623,0.378665095,0.125330603,0.197515011,0.137558446,0.160930844,0
"1440149446022593_1442739192430285","199504650087085_1440149446022593","United",2016,99,8,1501615501,0.008930089,0.450072539,0.015724944,0.342701438,0.15869973,0.023871261
"1440149446022593_1442801932424011","199504650087085_1440149446022593","United",2016,2,0,1501620607,0.439390603,0.06369816,0.269658502,0.059274463,0.112855844,0.055122428
"1440149446022593_1443084822395722","199504650087085_1440149446022593","United",2016,7,0,1501647863,0.387145487,0.059145248,0.233306715,0.200075707,0.120326843,0
"1440149446022593_1443109412393263","199504650087085_1440149446022593","United",2016,23,0,1501649968,0.341495825,0.114575758,0.352493692,0.04765535,0.143779375,0
"1440149446022593_1443155282388676","199504650087085_1440149446022593","United",2016,22,0,1501654774,0.186744297,0.077678373,0.127008615,0.392532578,0.18283878,0.033197357
"1440149446022593_1443570742347130","199504650087085_1440149446022593","United",2016,51,0,1501695780,0.073404399,0.355556297,0.11112306,0.14608326,0.174116389,0.139716595
"1440149446022593_1443632182340986","199504650087085_1440149446022593","United",2016,28,0,1501700639,0.157629323,0.202154628,0.308658469,0.091481043,0.151854083,0.088222454
"1440149446022593_1443871458983725","199504650087085_1440149446022593","United",2016,38,0,1501722624,0.067329844,0.079920417,0.074958644,0.077506863,0.112676916,0.587607315
"1440149446022593_1443873345650203","199504650087085_1440149446022593","United",2016,4,0,1501722837,0.289294326,0.123338182,0.226463643,0.077600988,0.156930387,0.126372475
"1440149446022593_1443936985643839","199504650087085_1440149446022593","United",2016,59,2,1501729820,0.322420019,0.078465544,0.104790837,0.257890592,0.221592771,0.014840237
"1440149446022593_1443941485643389","199504650087085_1440149446022593","United",2016,61,0,1501730404,0.049680146,0.066404057,0.045462836,0.646043835,0.169594828,0.022814298
"1440149446022593_1444114218959449","199504650087085_1440149446022593","United",2016,10,6,1501748126,0.570754376,0.079620831,0.23694762,0.035509414,0.067652332,0.009515427
"1440149446022593_1444115392292665","199504650087085_1440149446022593","United",2016,6,0,1501748242,0.022043874,0.418501133,0.029311655,0.122968422,0.096301835,0.310873081
"1440149446022593_1444411272263077","199504650087085_1440149446022593","United",2016,37,0,1501779611,0.164102265,0.134878149,0.162822718,0.232155368,0.276489901,0.029551598
"1440149446022593_1444470285590509","199504650087085_1440149446022593","United",2016,17,0,1501783701,0.053689073,0.147704853,0.054152915,0.350035715,0.365462973,0.02895447
"1440149446022593_1444748285562709","199504650087085_1440149446022593","United",2016,6,0,1501807187,0.121240173,0.08528615,0.235344896,0.324433787,0.176028068,0.057666926
"1440149446022593_1444865265551011","199504650087085_1440149446022593","United",2016,54,0,1501819657,0.032750976,0.124305512,0.036632776,0.580623844,0.207726971,0.017959922
"1440149446022593_1445788902125314","199504650087085_1440149446022593","United",2016,25,1,1501899422,0.007816916,0.776977892,0.014067717,0.143148174,0.046385356,0.011603944
"1440149446022593_1445798095457728","199504650087085_1440149446022593","United",2016,1,0,1501900404,0.241345666,0.151278253,0.202796271,0.185128397,0.17427598,0.045175433
"1440149446022593_1446509842053220","199504650087085_1440149446022593","United",2016,79,0,1501966524,0.178288315,0.136855795,0.146855793,0.359272753,0.143686394,0.03504095
"1440149446022593_1446554948715376","199504650087085_1440149446022593","United",2016,4,0,1501970144,0.294765122,0.135621423,0.328592285,0.077046319,0.108974066,0.055000786
"1440149446022593_1447818101922394","199504650087085_1440149446022593","United",2016,81,0,1502080557,0.560135119,0.013321281,0.320206524,0.075896976,0.024681716,0.005758384
"1440149446022593_1449247225112815","199504650087085_1440149446022593","United",2016,25,0,1502215176,0.300081935,0.042679564,0.272774593,0.218201049,0.16626286,0
"1440149446022593_1449272925110245","199504650087085_1440149446022593","United",2016,33,0,1502217375,0.022544372,0.416445695,0.053881941,0.27218719,0.185049106,0.049891696
"1440149446022593_1449612695076268","199504650087085_1440149446022593","United",2016,48,1,1502249093,0.250271757,0.143297643,0.191055835,0.185499283,0.162222685,0.067652797
"1440149446022593_1450019815035556","199504650087085_1440149446022593","United",2016,4,0,1502292226,0.12605326,0.094162325,0.166292757,0.155069522,0.383898579,0.074523557
"1440149446022593_1450021708368700","199504650087085_1440149446022593","United",2016,13,0,1502292438,0.422300899,0.044865459,0.32829448,0.054723832,0.135715224,0.014100106
"1440149446022593_1450160468354824","199504650087085_1440149446022593","United",2016,10,0,1502303333,0.1036362,0.104025863,0.164179634,0.220399206,0.257056244,0.150702852
